"","term","estimate","std.error","statistic","p.value","response","spatialunit","size"
"1126","MARCAT_prct",-2.7796075578454e-05,8.98678750236539e-06,-3.09299352756899,0.00205103046625455,"ermqddt","buff","2"
"1127","(Intercept)",0.00542463698861995,0.000979230945400625,5.5396911362933,4.12534829750244e-08,"ermqddt","buff","3"
"1128","TOC_sediment",0.000802273356997102,0.000101697341711119,7.88883311498974,1.01231201637655e-14,"ermqddt","buff","3"
"1129","DJF_PRCP_diff",0.000111946529200394,1.56094940770494e-05,7.17169490874079,1.70172944160828e-12,"ermqddt","buff","3"
"1130","UPLAND_IMPERV_PRCT",4.70821030414449e-05,2.03560552065445e-05,2.31292863787812,0.0209819672878655,"ermqddt","buff","3"
"1131","CULTIVATED_CROPS_prct",0.000203658825283389,9.46842727123018e-05,2.15092559143593,0.0317839844756101,"ermqddt","buff","3"
"1132","Logger_Salin_mean",-5.85395608202842e-05,1.76367893069572e-05,-3.31917333713296,0.000944106480262802,"ermqddt","buff","3"
"1133","CHANNEL_WIDTH_log",-0.000339720917013892,0.000100201174138623,-3.39038858510687,0.000732496677075158,"ermqddt","buff","3"
"1134","MAM_TAVG_diff",0.000514463649388967,0.00014991642802527,3.43166960529669,0.000630976864238824,"ermqddt","buff","3"
"1135","MARCAT_prct",-2.88015225735437e-05,9.83993428000753e-06,-2.92700355042632,0.00352043205955943,"ermqddt","buff","3"
"1136","(Intercept)",0.00972327255604814,0.000736160331088013,13.2080908810688,3.47441551699795e-36,"ermqmet","buff","1"
"1137","SiltClay",0.000973505220282048,1.97976246845413e-05,49.172829356756,1.9876045151152e-244,"ermqmet","buff","1"
"1138","SP02",0.002812924434449,0.000605585879544363,4.64496371111794,3.97327579674332e-06,"ermqmet","buff","1"
"1139","preSON_PRCP_diff",-0.000157013975856673,3.56367493055065e-05,-4.40595674175063,1.19602679932165e-05,"ermqmet","buff","1"
"1140","UPLAND_IMPERV_PRCT",0.000144067725233978,5.85980640667473e-05,2.45857482714573,0.0141590228828195,"ermqmet","buff","1"
"1141","(Intercept)",0.00926127684795416,0.000751116854214724,12.3300080353497,4.09555299790778e-32,"ermqmet","buff","2"
"1142","SiltClay",0.000975069150134245,1.97032763975866e-05,49.4876654247047,4.20867073068748e-246,"ermqmet","buff","2"
"1143","SP02",0.00287991488720393,0.000603220591650671,4.7742317272745,2.1436126066061e-06,"ermqmet","buff","2"
"1144","preSON_PRCP_diff",-0.000156247629997395,3.54491702261993e-05,-4.4076526756589,1.18692291681592e-05,"ermqmet","buff","2"
"1145","UPLAND_IMPERV_PRCT",0.000229725625354427,6.22585294536916e-05,3.68986590865913,0.000239508351644961,"ermqmet","buff","2"
"1146","(Intercept)",0.00904515925446053,0.000765826926855437,11.8109705173215,8.52621430219157e-30,"ermqmet","buff","3"
"1147","SiltClay",0.000976010692568303,1.96879383275595e-05,49.5740425599601,1.46475460558024e-246,"ermqmet","buff","3"
"1148","SP02",0.00288261254348979,0.000602613976913908,4.78351424613839,2.04953282359527e-06,"ermqmet","buff","3"
"1149","preSON_PRCP_diff",-0.000155664388100985,3.54115396202732e-05,-4.3958661433593,1.25158975118265e-05,"ermqmet","buff","3"
"1150","UPLAND_IMPERV_PRCT",0.000262219865324979,6.72966873642062e-05,3.89647508065083,0.000105735811432503,"ermqmet","buff","3"
"1151","(Intercept)",0.000872428960366604,0.000307250086659141,2.83947506688408,0.0046335244375977,"ermqpah","buff","1"
"1152","SiltClay",8.83671196953043e-05,5.80057583277805e-06,15.2341978180782,3.38468362779608e-46,"ermqpah","buff","1"
"1153","UPLAND_IMPERV_PRCT",0.000117817924643421,1.70134712948891e-05,6.92497860085812,8.9660715955176e-12,"ermqpah","buff","1"
"1154","MARCAT_prct",-2.31405173420879e-05,5.84218100316829e-06,-3.96093810334505,8.1323134987195e-05,"ermqpah","buff","1"
"1155","DJF_PRCP_diff",5.36330765995183e-05,1.58641720032228e-05,3.38076746700823,0.000757932833976764,"ermqpah","buff","1"
"1156","DJF_TAVG_diff",-0.000236361011474671,8.91469323829386e-05,-2.6513644963055,0.00817553259869747,"ermqpah","buff","1"
"1157","(Intercept)",0.000803358233929198,0.000356385498881869,2.25418328312928,0.0244547910167343,"ermqpah","buff","2"
"1158","SiltClay",8.85920755281633e-05,5.69356729755077e-06,15.5600295734229,6.95479781019659e-48,"ermqpah","buff","2"
"1159","UPLAND_IMPERV_PRCT",0.000143375616027257,1.84915258736144e-05,7.75358491274318,2.71923273003583e-14,"ermqpah","buff","2"
"1160","MARCAT_prct",-2.79223301652828e-05,7.6439682477407e-06,-3.65285794764201,0.000276252767231433,"ermqpah","buff","2"
"1161","DJF_PRCP_diff",5.43109162909603e-05,1.56867416196013e-05,3.46221781476253,0.000564212527795597,"ermqpah","buff","2"
"1162","DJF_TAVG_diff",-0.00025202539823784,8.8119565506726e-05,-2.86003904795245,0.00434631873513489,"ermqpah","buff","2"
"1163","(Intercept)",0.000422264989477283,0.000388454049471026,1.08703974138588,0.277347061847847,"ermqpah","buff","3"
"1164","SiltClay",8.76157297944174e-05,5.57337216433046e-06,15.7204161522099,1.01122228518225e-48,"ermqpah","buff","3"
"1165","UPLAND_IMPERV_PRCT",0.000186507521256829,2.01648052459064e-05,9.24916055386604,2.01977612734709e-19,"ermqpah","buff","3"
"1166","MARCAT_prct",-2.50162919816605e-05,9.00310038659524e-06,-2.77863079466574,0.00558695499713404,"ermqpah","buff","3"
"1167","DJF_PRCP_diff",5.27814623845138e-05,1.5440307634039e-05,3.41842038614271,0.000661748742563901,"ermqpah","buff","3"
"1168","DJF_TAVG_diff",-0.00026522910106113,8.68063339728075e-05,-3.05541184522565,0.00232223614381395,"ermqpah","buff","3"
"1169","(Intercept)",0.00140269588607608,0.00017995823937416,7.79456328842861,2.02361852372063e-14,"ermqpcb","buff","1"
"1170","MAM_PRCP_diff",0.000127716978728482,1.15542505720431e-05,11.053679157479,1.60466844578516e-26,"ermqpcb","buff","1"
"1171","SiltClay",5.14376538928427e-05,4.87534913550218e-06,10.5505580140456,1.90887782331842e-24,"ermqpcb","buff","1"
"1172","DJF_TAVG_diff",-0.000639541172225715,7.89789127247161e-05,-8.0976193538503,2.10093469675839e-15,"ermqpcb","buff","1"
"1173","UPLAND_IMPERV_PRCT",4.39488134834952e-05,1.45331248098208e-05,3.02404431659436,0.00257441786288785,"ermqpcb","buff","1"
"1174","(Intercept)",0.00187516583992087,0.000301095344827561,6.22781411979249,7.66189173741691e-10,"ermqpcb","buff","2"
"1175","MAM_PRCP_diff",0.000129382575281691,1.15125708877784e-05,11.2383738213541,2.68134434439809e-27,"ermqpcb","buff","2"
"1176","SiltClay",4.89513388462833e-05,5.01813051237389e-06,9.75489551847592,2.61109970279339e-21,"ermqpcb","buff","2"
"1177","DJF_TAVG_diff",-0.000644647103550036,7.87071489672155e-05,-8.19045171892271,1.03667376064208e-15,"ermqpcb","buff","2"
"1178","UPLAND_IMPERV_PRCT",5.30284715964333e-05,1.54215345584923e-05,3.4385988888007,0.000615201553633172,"ermqpcb","buff","2"
"1179","WATCAT_prct",-1.29149603742436e-05,5.75580116044404e-06,-2.24381628451656,0.0251190745408024,"ermqpcb","buff","2"
"1180","(Intercept)",0.00192850880671128,0.000312699575693128,6.16728949003708,1.10553927216135e-09,"ermqpcb","buff","3"
"1181","MAM_PRCP_diff",0.000130095452192446,1.14886051762288e-05,11.3238683196833,1.16027996940062e-27,"ermqpcb","buff","3"
"1182","SiltClay",4.90993403316614e-05,4.9739592403793e-06,9.87127918802914,9.33213507514402e-22,"ermqpcb","buff","3"
"1183","DJF_TAVG_diff",-0.000651347585075037,7.85532375287685e-05,-8.29179809217277,4.75034136912997e-16,"ermqpcb","buff","3"
"1184","UPLAND_IMPERV_PRCT",6.4406829264182e-05,1.68249976226989e-05,3.8280438849685,0.000139328046566472,"ermqpcb","buff","3"
"1185","WATCAT_prct",-1.70305755217058e-05,6.54427089136039e-06,-2.60236408370399,0.00943096084029159,"ermqpcb","buff","3"
"1186","(Intercept)",0.00511475060728067,0.000569068080325581,8.9879414855853,1.78335182297057e-18,"ermqall","buff","1"
"1187","SiltClay",0.000331467192608629,1.07380906483109e-05,30.8683548560626,1.85070448153004e-138,"ermqall","buff","1"
"1188","UPLAND_IMPERV_PRCT",0.000160240100705918,3.14536193131347e-05,5.09448846285883,4.3639155988056e-07,"ermqall","buff","1"
"1189","preSON_PRCP_diff",-7.60555718830662e-05,1.83940016031675e-05,-4.13480293869112,3.92739768742538e-05,"ermqall","buff","1"
"1190","DJF_PRCP_diff",8.50790319678795e-05,2.93506730665132e-05,2.89870803899717,0.00384938479777986,"ermqall","buff","1"
"1191","MARCAT_prct",-2.56191319574328e-05,1.08123297441368e-05,-2.36943679703492,0.0180513599912781,"ermqall","buff","1"
"1192","(Intercept)",0.00375916794147202,0.000398141705337616,9.44178389521974,3.88225917942064e-20,"ermqall","buff","2"
"1193","SiltClay",0.000326280135401659,1.0220722065535e-05,31.9233937983598,5.69020675908154e-145,"ermqall","buff","2"
"1194","UPLAND_IMPERV_PRCT",0.00023554591170163,3.28243513008549e-05,7.17595024324199,1.63635098243433e-12,"ermqall","buff","2"
"1195","preSON_PRCP_diff",-7.53880544526827e-05,1.82215050207568e-05,-4.13731216860548,3.8851209901532e-05,"ermqall","buff","2"
"1196","DJF_PRCP_diff",8.63915291427002e-05,2.90993732393688e-05,2.96884501367267,0.00307824509855214,"ermqall","buff","2"
"1197","(Intercept)",0.0034893770830762,0.000403914448590605,8.63890136946531,3.04435655892687e-17,"ermqall","buff","3"
"1198","SiltClay",0.000327161261148225,1.01590806230721e-05,32.2038256498539,1.10195047809753e-146,"ermqall","buff","3"
"1199","UPLAND_IMPERV_PRCT",0.000279216902172426,3.5386655629088e-05,7.89045749615592,9.8602157001611e-15,"ermqall","buff","3"
"1200","preSON_PRCP_diff",-7.50198739375112e-05,1.81063508025759e-05,-4.14329064732571,3.7872447114933e-05,"ermqall","buff","3"
"1201","DJF_PRCP_diff",8.42386769123209e-05,2.89068523962993e-05,2.9141421472476,0.0036658872291739,"ermqall","buff","3"
"1202","(Intercept)",0.182147426034935,0.0190399318074255,9.56660075662132,1.63453349709933e-20,"trawlabund","buff","1"
"1203","CHANNEL_WIDTH_log",-0.0185009934145158,0.00244484246686856,-7.56735604245802,1.14346148181555e-13,"trawlabund","buff","1"
"1204","MARCAT_prct",-0.000579244343877545,0.000149368023287958,-3.87796752696428,0.000114782585254616,"trawlabund","buff","1"
"1205","UPLAND_IMPERV_PRCT",-0.0008871695544758,0.000308735015113824,-2.87356312386115,0.00417595211492433,"trawlabund","buff","1"
"1206","NAO",0.00647395539356992,0.00254804997306852,2.5407489892255,0.0112663743405231,"trawlabund","buff","1"
"1207","ANN_TAVG_diff",-0.0104628169246433,0.00415513475408254,-2.51804515229339,0.0120124811146775,"trawlabund","buff","1"
"1208","(Intercept)",0.158051220505793,0.0157588200595664,10.0293816357048,2.84634308937232e-22,"trawlabund","buff","2"
"1209","CHANNEL_WIDTH_log",-0.0146960229719663,0.00198222585602975,-7.41389934313609,3.38810398072983e-13,"trawlabund","buff","2"
"1210","MARCAT_prct",-0.00051314851022502,0.000160967320647101,-3.1879048999643,0.00149387074960952,"trawlabund","buff","2"
"1211","UPLAND_IMPERV_PRCT",-0.00110491575955399,0.000331569304263933,-3.33238253766237,0.000904208106201259,"trawlabund","buff","2"
"1212","NAO",0.00692469743116769,0.00255153661329328,2.71393222228935,0.00680499460775837,"trawlabund","buff","2"
"1213","ANN_TAVG_diff",-0.010274921069616,0.00416738856573815,-2.46555388525334,0.013907859676862,"trawlabund","buff","2"
"1214","(Intercept)",0.148200554448782,0.0143544268291416,10.3243798037211,1.99945454856092e-23,"trawlabund","buff","3"
"1215","CHANNEL_WIDTH_log",-0.0130689798040191,0.0018157369439126,-7.19761739046718,1.5177695452983e-12,"trawlabund","buff","3"
"1216","MARCAT_prct",-0.000495089465804333,0.000176643831008483,-2.80275548247454,0.00520043793447537,"trawlabund","buff","3"
"1217","UPLAND_IMPERV_PRCT",-0.00134006515585603,0.000365325321587893,-3.66814200020796,0.000261980378477516,"trawlabund","buff","3"
"1218","NAO",0.00699957408142208,0.00254986684822336,2.745074350176,0.00619766240124721,"trawlabund","buff","3"
"1219","ANN_TAVG_diff",-0.00995063509023954,0.00417375147335301,-2.38409861099028,0.0173741581302748,"trawlabund","buff","3"
"1220","(Intercept)",10.3402539095675,2.15256727618512,4.80368443019957,2.2874664253018e-06,"trawlsprichtidal","buff","1"
"1221","Logger_Salin_mean",0.204187150478119,0.0340378301440007,5.99882982006442,4.83137707135358e-09,"trawlsprichtidal","buff","1"
"1222","ANN_TAVG_diff",-1.4608799884588,0.47067519330097,-3.1037964380771,0.00206130847056782,"trawlsprichtidal","buff","1"
"1223","SP02",1.02634331579131,0.375573174458556,2.73273861284405,0.00658998773822693,"trawlsprichtidal","buff","1"
"1224","DEVHIGHCAT_prct",-0.130954501991725,0.0584237141796768,-2.24146143103786,0.025603311795979,"trawlsprichtidal","buff","1"
"1225","CHANNEL_WIDTH_log",-0.931344779147977,0.456336550779637,-2.04091646298505,0.0419860602339516,"trawlsprichtidal","buff","1"
"1226","(Intercept)",10.5403738744966,2.15269519006699,4.89636151143562,1.47531347322346e-06,"trawlsprichtidal","buff","2"
"1227","Logger_Salin_mean",0.201458959600657,0.0340504915015211,5.91647728760852,7.64260554849577e-09,"trawlsprichtidal","buff","2"
"1228","ANN_TAVG_diff",-1.46449503122825,0.471186237443543,-3.10810230615814,0.00203229000607076,"trawlsprichtidal","buff","2"
"1229","SP02",0.977128031401623,0.376577303256993,2.59476081789982,0.00985151641161556,"trawlsprichtidal","buff","2"
"1230","DEVHIGHCAT_prct",-0.140482865076326,0.0674295374015716,-2.08340247449261,0.0379176516116023,"trawlsprichtidal","buff","2"
"1231","CHANNEL_WIDTH_log",-0.950826414461701,0.456286203565083,-2.08383774708209,0.0378777776236603,"trawlsprichtidal","buff","2"
"1232","(Intercept)",10.8341360555795,2.15930038658161,5.01742885005964,8.23491542084977e-07,"trawlsprichtidal","buff","3"
"1233","Logger_Salin_mean",0.195482229862536,0.0342170875269177,5.71300025780263,2.32369704133412e-08,"trawlsprichtidal","buff","3"
"1234","ANN_TAVG_diff",-1.43802988165339,0.471295895982757,-3.05122513034997,0.00244773646201036,"trawlsprichtidal","buff","3"
"1235","SP02",0.939541022831993,0.378599778087434,2.4816206379683,0.0135330274066066,"trawlsprichtidal","buff","3"
"1236","DEVHIGHCAT_prct",-0.132492584280222,0.0675674938591825,-1.96089238645361,0.0506600622405644,"trawlsprichtidal","buff","3"
"1237","CHANNEL_WIDTH_log",-0.978332395382708,0.455971408495106,-2.14560030992208,0.03257134699844,"trawlsprichtidal","buff","3"
"1238","(Intercept)",14.8526619094556,2.13058466995071,6.97116717252979,1.44549516345121e-11,"trawlsprichopen","buff","1"
"1239","CHANNEL_WIDTH_log",-1.4573478913806,0.264341878627044,-5.5131177055632,6.61469580146566e-08,"trawlsprichopen","buff","1"
"1240","Logger_Salin_mean",0.153221985422621,0.0383034607772036,4.00021257384168,7.64062156614063e-05,"trawlsprichopen","buff","1"
"1241","NAO",0.992275944930347,0.299969617938503,3.30792148801475,0.00103181232137875,"trawlsprichopen","buff","1"
"1242","DAYMET_30dPRCP_cm",0.0865997341366411,0.0403272330819739,2.14742563568912,0.0324067999114898,"trawlsprichopen","buff","1"
"1243","(Intercept)",14.8526619094556,2.13058466995071,6.97116717252979,1.44549516345121e-11,"trawlsprichopen","buff","2"
"1244","CHANNEL_WIDTH_log",-1.4573478913806,0.264341878627044,-5.5131177055632,6.61469580146566e-08,"trawlsprichopen","buff","2"
"1245","Logger_Salin_mean",0.153221985422621,0.0383034607772036,4.00021257384168,7.64062156614063e-05,"trawlsprichopen","buff","2"
"1246","NAO",0.992275944930347,0.299969617938503,3.30792148801475,0.00103181232137875,"trawlsprichopen","buff","2"
"1247","DAYMET_30dPRCP_cm",0.0865997341366411,0.0403272330819739,2.14742563568912,0.0324067999114898,"trawlsprichopen","buff","2"
"1248","(Intercept)",14.2328131891757,2.11984488486804,6.71408237969338,7.13945571757807e-11,"trawlsprichopen","buff","3"
"1249","CHANNEL_WIDTH_log",-1.30153637089777,0.267059753503609,-4.8735773691942,1.62879974260176e-06,"trawlsprichopen","buff","3"
"1250","Logger_Salin_mean",0.174551450132258,0.0386144287034487,4.52036857706169,8.32079552321829e-06,"trawlsprichopen","buff","3"
"1251","NAO",1.00258639219625,0.296982953251785,3.37590552325826,0.00081374380625755,"trawlsprichopen","buff","3"
"1252","DAYMET_30dPRCP_cm",0.09310260301909,0.0399847731544914,2.32845144973974,0.0204263136606089,"trawlsprichopen","buff","3"
"1253","DEVELOPED_OPEN_prct",-0.0750225493689216,0.0256527754384012,-2.92453927837437,0.00366214403119972,"trawlsprichopen","buff","3"
"1254","(Intercept)",10879.1363405803,2520.18133508791,4.31680696508327,1.78261246254263e-05,"benthabund","buff","1"
"1255","Logger_Salin_mean",112.206611421834,19.5276348720418,5.74604206587675,1.30064615587848e-08,"benthabund","buff","1"
"1256","DAYMET_90dTAVG_degC",-445.98848537475,99.4136260310309,-4.48619070825905,8.31849617989662e-06,"benthabund","buff","1"
"1257","SiltClay",-27.042464543976,6.23730438882827,-4.33560122421027,1.64011826050455e-05,"benthabund","buff","1"
"1258","StationDepth_m",215.453109174564,58.056730433666,3.71107893202381,0.00022073903994765,"benthabund","buff","1"
"1259","DJF_TAVG_diff",283.166831284974,97.3629661090313,2.90836282625029,0.00373435863802202,"benthabund","buff","1"
"1260","DAYMET_45dPRCP_cm",47.6273912779774,18.2134575360125,2.61495606662306,0.00909274371507403,"benthabund","buff","1"
"1261","(Intercept)",10879.1363405803,2520.18133508791,4.31680696508327,1.78261246254263e-05,"benthabund","buff","2"
"1262","Logger_Salin_mean",112.206611421834,19.5276348720418,5.74604206587675,1.30064615587848e-08,"benthabund","buff","2"
"1263","DAYMET_90dTAVG_degC",-445.98848537475,99.4136260310309,-4.48619070825905,8.31849617989662e-06,"benthabund","buff","2"
"1264","SiltClay",-27.042464543976,6.23730438882827,-4.33560122421027,1.64011826050455e-05,"benthabund","buff","2"
"1265","StationDepth_m",215.453109174564,58.056730433666,3.71107893202381,0.00022073903994765,"benthabund","buff","2"
"1266","DJF_TAVG_diff",283.166831284974,97.3629661090313,2.90836282625029,0.00373435863802202,"benthabund","buff","2"
"1267","DAYMET_45dPRCP_cm",47.6273912779774,18.2134575360125,2.61495606662306,0.00909274371507403,"benthabund","buff","2"
"1268","(Intercept)",10301.4764251738,2530.40475193196,4.07107851710625,5.14752542816721e-05,"benthabund","buff","3"
"1269","Logger_Salin_mean",110.078324947295,19.5144714643125,5.64085607691725,2.35245462393187e-08,"benthabund","buff","3"
"1270","DAYMET_90dTAVG_degC",-448.124821843536,99.2141606357099,-4.51674255945117,7.23166121501721e-06,"benthabund","buff","3"
"1271","SiltClay",-29.8217842046744,6.36744295611128,-4.68347881719967,3.31632654995658e-06,"benthabund","buff","3"
"1272","StationDepth_m",223.666374714098,58.0726497104608,3.85149249826306,0.000126846589783731,"benthabund","buff","3"
"1273","DJF_TAVG_diff",287.379613264557,97.1836498916515,2.95707779636752,0.00319766511930267,"benthabund","buff","3"
"1274","DAYMET_45dPRCP_cm",48.9789968523155,18.1876413456818,2.69298233461945,0.00723072767794898,"benthabund","buff","3"
"1275","MARCAT_prct",19.4781280107384,9.40386717777077,2.0712891454679,0.0386538703071137,"benthabund","buff","3"
"1276","(Intercept)",38.2268774416534,9.38375941932184,4.07372735525822,5.08808679988305e-05,"benthsprich","buff","1"
"1277","Logger_Salin_mean",1.06077164882891,0.0668505730976728,15.8678018702855,1.7035866680957e-49,"benthsprich","buff","1"
"1278","DAYMET_90dTAVG_degC",-2.23203046721931,0.341067692317336,-6.54424478628888,1.06801499960082e-10,"benthsprich","buff","1"
"1279","DAYMET_45dPRCP_cm",0.342866348346825,0.0618936370774817,5.53960575814291,4.11641497729955e-08,"benthsprich","buff","1"
"1280","SiltClay",-0.100911290036609,0.022180483189721,-4.54955327949637,6.21077686993464e-06,"benthsprich","buff","1"
"1281","CHANNEL_WIDTH_log",1.63069936943928,0.497974587450699,3.2746638293078,0.00110342364581031,"benthsprich","buff","1"
"1282","MARCAT_prct",0.0476822907758772,0.0299605167073127,1.59150428684827,0.111891666983466,"benthsprich","buff","1"
"1283","(Intercept)",38.9764890312173,9.18258291872325,4.24461062603033,2.44679213663853e-05,"benthsprich","buff","2"
"1284","Logger_Salin_mean",1.06052355623632,0.0668226427964129,15.8707215377188,1.64438779671956e-49,"benthsprich","buff","2"
"1285","DAYMET_90dTAVG_degC",-2.22725698307196,0.340815138586137,-6.53508817804184,1.13191493115141e-10,"benthsprich","buff","2"
"1286","DAYMET_45dPRCP_cm",0.343775430073333,0.0618782571212803,5.55567409404468,3.76791408708208e-08,"benthsprich","buff","2"
"1287","SiltClay",-0.101987552452597,0.0222078995932729,-4.5923997460566,5.08872161323019e-06,"benthsprich","buff","2"
"1288","CHANNEL_WIDTH_log",1.44292972531042,0.409287735431798,3.52546533989866,0.000446807010582492,"benthsprich","buff","2"
"1289","MARCAT_prct",0.0568349720042089,0.0318065278043209,1.78689646206801,0.074333229990641,"benthsprich","buff","2"
"1290","(Intercept)",34.4141337684679,9.06453785564081,3.79656793501636,0.00015783440158783,"benthsprich","buff","3"
"1291","Logger_Salin_mean",1.00409046765659,0.0668947224217117,15.0100102266168,4.8463989530198e-45,"benthsprich","buff","3"
"1292","DAYMET_90dTAVG_degC",-2.14319172762376,0.33641855342285,-6.37061097201123,3.17860970743682e-10,"benthsprich","buff","3"
"1293","DAYMET_45dPRCP_cm",0.330423680026646,0.0611354923687446,5.40477662359639,8.5746242739288e-08,"benthsprich","buff","3"
"1294","SiltClay",-0.101810171427168,0.021948467741086,-4.63860040838231,4.09816166098054e-06,"benthsprich","buff","3"
"1295","CHANNEL_WIDTH_log",1.28204571137088,0.372055600226439,3.44584441301409,0.000599027081079167,"benthsprich","buff","3"
"1296","MARCAT_prct",0.123729845043725,0.036668145739971,3.37431420506355,0.000775714427399867,"benthsprich","buff","3"
"1297","DEVLOWCAT_prct",0.15773614375204,0.0323602710190433,4.87437647414065,1.31710084983093e-06,"benthsprich","buff","3"
"1298","(Intercept)",4.22290285901283,0.467756634907713,9.02799136103329,1.27126181172286e-18,"bibi","buff","1"
"1299","Logger_Salin_mean",0.0466509443271122,0.00334001864578259,13.9672706276708,7.49007531760241e-40,"bibi","buff","1"
"1300","SiltClay",-0.0101050741850779,0.00109994766472427,-9.18686816577852,3.37212529639356e-19,"bibi","buff","1"
"1301","DAYMET_90dTAVG_degC",-0.111617018983848,0.0169959437781841,-6.56727395904422,9.19261588307596e-11,"bibi","buff","1"
"1302","CHANNEL_WIDTH_log",0.112549480180967,0.0247584439352832,4.54590282309998,6.31108230007452e-06,"bibi","buff","1"
"1303","DAYMET_45dPRCP_cm",0.0126935080722552,0.00307994113299363,4.12134762456237,4.15739845347505e-05,"bibi","buff","1"
"1304","MARCAT_prct",0.0035181549307868,0.00149101582874423,2.35956913599627,0.0185342939750535,"bibi","buff","1"
"1305","(Intercept)",4.268559698327,0.45761082064839,9.32792562089958,1.02231766009366e-19,"bibi","buff","2"
"1306","Logger_Salin_mean",0.0466238856741774,0.0033361511419158,13.9753517424284,6.83647108566341e-40,"bibi","buff","2"
"1307","SiltClay",-0.0101957259495808,0.00110054049779656,-9.26428965585017,1.75462770517027e-19,"bibi","buff","2"
"1308","DAYMET_90dTAVG_degC",-0.11131880878169,0.0169704688437603,-6.5595600101891,9.65544590706507e-11,"bibi","buff","2"
"1309","CHANNEL_WIDTH_log",0.0997254515641641,0.0203980570109606,4.8889681752815,1.22407186049832e-06,"bibi","buff","2"
"1310","DAYMET_45dPRCP_cm",0.0127760956935306,0.00307695364800781,4.15218984588947,3.64497450478784e-05,"bibi","buff","2"
"1311","MARCAT_prct",0.0043307354497845,0.0015863915323619,2.7299284958592,0.00647336187418096,"bibi","buff","2"
"1312","(Intercept)",4.17716882230455,0.45261760191634,9.22891377758799,2.37217899545293e-19,"bibi","buff","3"
"1313","Logger_Salin_mean",0.0439497963475201,0.00337347223947699,13.028059289539,2.45678700144836e-35,"bibi","buff","3"
"1314","SiltClay",-0.0100168522153457,0.00109523259103075,-9.14586755121904,4.7692574106089e-19,"bibi","buff","3"
"1315","DAYMET_90dTAVG_degC",-0.109261144863957,0.0168311910934708,-6.49158721193189,1.48633470827895e-10,"bibi","buff","3"
"1316","CHANNEL_WIDTH_log",0.083543747579175,0.0186966164053318,4.4683885986638,9.01260209947379e-06,"bibi","buff","3"
"1317","DAYMET_45dPRCP_cm",0.012105947436532,0.0030592849047186,3.95711671634764,8.25744439707997e-05,"bibi","buff","3"
"1318","MARCAT_prct",0.00685604843693922,0.00182581511795061,3.75506170889571,0.000185807326089118,"bibi","buff","3"
"1319","DEVELOPED_OPEN_prct",0.01042488405512,0.00265749665971806,3.92282113205968,9.50052248439457e-05,"bibi","buff","3"
"1320","(Intercept)",0.455258207729993,0.0716834558128464,6.35095228832991,4.33981904028442e-10,"mambi","buff","1"
"1321","Logger_Salin_mean",0.00765801454472178,0.000506708079297948,15.1132671011129,1.01419436779602e-43,"mambi","buff","1"
"1322","CHANNEL_WIDTH_log",0.022049944759808,0.00295878369498372,7.45236794335157,3.37066012181439e-13,"mambi","buff","1"
"1323","SiltClay",-0.000861788236165429,0.000164974272674444,-5.22377351446827,2.45217939339036e-07,"mambi","buff","1"
"1324","DAYMET_90dTAVG_degC",-0.0138292961785983,0.00271282400433971,-5.09774911917454,4.66666727464732e-07,"mambi","buff","1"
"1325","DAYMET_45dPRCP_cm",0.00155770933939476,0.000516266102830979,3.01726053841799,0.00266315713644713,"mambi","buff","1"
"1326","(Intercept)",0.455258207729993,0.0716834558128464,6.35095228832991,4.33981904028442e-10,"mambi","buff","2"
"1327","Logger_Salin_mean",0.00765801454472178,0.000506708079297948,15.1132671011129,1.01419436779602e-43,"mambi","buff","2"
"1328","CHANNEL_WIDTH_log",0.022049944759808,0.00295878369498372,7.45236794335157,3.37066012181439e-13,"mambi","buff","2"
"1329","SiltClay",-0.000861788236165429,0.000164974272674444,-5.22377351446827,2.45217939339036e-07,"mambi","buff","2"
"1330","DAYMET_90dTAVG_degC",-0.0138292961785983,0.00271282400433971,-5.09774911917454,4.66666727464732e-07,"mambi","buff","2"
"1331","DAYMET_45dPRCP_cm",0.00155770933939476,0.000516266102830979,3.01726053841799,0.00266315713644713,"mambi","buff","2"
"1332","(Intercept)",0.455258207729992,0.0716834558128464,6.3509522883299,4.33981904028477e-10,"mambi","buff","3"
"1333","Logger_Salin_mean",0.00765801454472178,0.000506708079297948,15.1132671011129,1.01419436779602e-43,"mambi","buff","3"
"1334","CHANNEL_WIDTH_log",0.022049944759808,0.00295878369498372,7.45236794335158,3.37066012181408e-13,"mambi","buff","3"
"1335","SiltClay",-0.00086178823616543,0.000164974272674444,-5.22377351446828,2.45217939339026e-07,"mambi","buff","3"
"1336","DAYMET_90dTAVG_degC",-0.0138292961785983,0.00271282400433971,-5.09774911917453,4.66666727464744e-07,"mambi","buff","3"
"1337","DAYMET_45dPRCP_cm",0.00155770933939476,0.000516266102830979,3.017260538418,0.00266315713644708,"mambi","buff","3"
